Item_1,Item_2,Item_3,Item_4,Item_5,Item_6,Item_7,Item_8,Item_9,Item_10,Item_11,Item_12,Item_13,Item_14,Item_15
-0.06060939695556983,0.995659507421423,0.7487883421228281,1.426446718108888,0.8734092089033261,0.7005719913054017,0.14720048065508573,0.7839275301656545,1.4699872827439904,0.9385207375868321,1.3440034460760018,2.112224656937766,0.9659556498325594,0.7767581368210579,1.5585448020283752
-0.269967314034215,-0.24122599336782663,-0.05842646888574615,0.1515387944666522,-0.15451844948376103,1.56029347053106,0.7237170543086122,1.5249977142626838,1.5598661623706112,1.434776491387258,1.060851152881828,2.1496756177491076,2.2593062520068967,1.3624223099897825,1.575288810552899
0.17985613211953394,-0.15423407803657357,-0.24602931988215127,0.25397561846659283,0.23817185053251455,0.9841672415333862,0.22726372309191778,0.9717212209276084,1.5783350928408932,1.7309804026817373,1.4970096927658767,1.7127044901912274,2.195407312216846,2.3575153442871524,2.4006838771732513
0.2611059309725345,0.07219105561695857,0.14438557884484143,0.19992951942806508,-0.12649552869316127,0.8283509373841011,1.160816554521733,1.8950029665818526,1.1110258132993718,1.131774065710162,1.1272572956423579,1.2362884394904472,0.8257744380336303,1.780840210849215,1.853276826982928
0.12831165717613818,0.05295401853579974,0.035902702302703954,-0.3365846501475324,0.3938365171489412,1.2838398328666913,0.6582583633547117,1.0436834295403967,2.029701788757417,1.4738618145415738,1.6172722496333352,1.3519198249145137,0.8063956429737451,2.1672375195278843,1.5418565129404422
-0.04476515167384562,0.5663475000563,0.31943582673604454,0.9808664420036748,-0.21940367826493534,-0.26133718734597644,0.9360402219539277,0.15348595652044217,1.0157325344083494,1.5437173723093696,1.5424385863110242,1.7428132533482537,2.1084158619770434,2.073293106196742,1.336640814407477
0.5671805840942173,-0.45949798305485784,0.8400012332800777,0.4306158578017957,0.5730213112040187,0.24492285340479492,0.3464421779230472,0.8256540531911657,0.8935549947787167,1.1261504959805824,1.3047415642613216,1.6545367236205535,0.7251399454005613,1.295344889146297,1.8371115190931016
0.10092733106265661,-0.23555815796746338,0.5520828178845059,0.41029303832505415,0.35926492248758035,0.9063369601903113,1.317738526783176,1.7464842780581953,1.681106282119623,1.3940908938792236,1.6802342492636047,1.9068904658690609,1.4036394951333513,2.2926935785220883,3.0353599756345755
0.6355847294886118,-0.08884315950664809,-0.41379544155385484,0.0630924242425493,1.1598405408456105,1.04655215595595,0.9139576284026306,1.479261757406009,0.44298364428561154,1.1004100845881617,0.8866287432782407,1.9620044918630528,1.9192820435610454,1.5648474527733114,2.3294433427876613
0.06788530830742318,-0.5351999248962696,0.8816928973890122,0.3296053958609185,0.7313719740390777,0.308651555411951,0.970184138518081,0.674082580300003,2.150282513515533,1.3043103676648302,1.6620255431449777,1.5714902935824486,2.510939716046447,1.0349036514709664,1.8337967337243302
0.7545318392342479,-0.23654807989471183,-0.010529235880233245,0.07528234508070092,0.9000705815280576,0.7508894593289244,1.2160050572999572,-0.12658925510796593,0.6067682472885381,1.5184097822957394,1.3394505239663015,1.7292921166140718,1.2235873669004107,2.0520614343157524,2.4497133963810693
0.7267526077022983,1.4770929287060937,0.8270855350620894,0.8359148386454132,1.310940256141586,0.1144892527123218,0.35717282782088433,1.0615763190863536,0.33307526807382937,0.6036092981033307,1.14113046527053,2.131777006738063,1.0990909407287037,2.1805670100514307,1.7663902109981724
-0.5440168621216971,-0.3073706254826976,-0.4965925374465794,0.6725594990820931,0.1647199057909306,1.0122546679383522,1.199976286499552,0.5613952117482137,1.0616344349585214,1.149276055074822,1.0573361923869071,0.7960488610244131,1.4035949660955778,2.214074881288181,1.4663728837735328
-1.040056669613364,-0.07590585136178088,0.6015471757708986,-0.18506636787530478,0.499491346573237,0.8613778286628205,0.838766276400967,1.3364483249691617,0.8347596296404481,1.4445094889655485,1.9219307937813968,2.1787560143642155,1.3968103726494228,3.0351389207273405,2.1740585970754633
-0.16735137521315765,0.6806801274605387,0.937935675406383,0.31000606203325093,-0.721012495040795,0.12507166521825896,1.1266667632780831,1.6177124643048217,1.410052350170486,1.2514279499670793,1.3728815102498875,2.4153475600592005,1.5611265183184946,2.891348629169417,2.0283138989451666
0.0035853250195331345,-0.16852123893926169,0.32545857420094854,0.23870005476774053,-0.04182551770701293,0.013190515337392239,0.690082914876029,1.1328433450724607,0.6189942391995117,1.8728402589809945,0.9490088941545476,1.6567503653263351,0.5526633841057942,2.7249638125094826,1.4939451545639157
0.0907701074441165,-0.05670179482060564,-0.004427385672832629,0.5728258795471275,0.5390445223658848,0.7560790464432154,1.3005150341204066,0.8770113836969884,0.8988855299903793,1.9715833419003352,1.6725815449845816,0.6094933802752379,1.3872605370757787,2.216411577085983,2.456346119644627
-0.0671201760213862,0.33885165988712657,0.26920049330820717,0.2601909903036236,1.1634508754341368,0.9184398572453243,1.0993356700451886,1.290975301520716,0.6336017838576742,1.5714790231462759,0.850456096051317,1.2031245034565732,2.095616011823914,1.4693532104886695,1.264108728703401
-0.366637351024756,0.4734864962778401,0.6950601380717261,1.4423528570524125,0.9465572279319665,0.521829960590679,1.171293883129543,1.2524092500670472,1.604228054352382,1.4675953422030688,1.0217567520717754,1.5193555380960233,1.66768328169983,1.516802556674104,2.76028374894645
0.6399505316356966,-0.6941783931963195,-0.42549254846318707,0.6950221139967345,0.7764270153237529,1.3207113263074914,0.8990890863528839,1.0844795993864311,2.0093473125043175,1.2100696869980507,1.285829373236493,1.6216549606636772,2.605552766777585,2.076209675838979,1.4994252705402034
-0.38376987650507566,-0.7378003581033508,0.7108186576063142,-0.031484966760030486,0.11629063883327806,0.8394580900127917,1.487258541866047,1.2645610109684038,0.934665589892085,1.356880907928518,1.5072299295115918,2.375159185332186,1.6823270773870294,2.1319048965310343,2.130560602748904
