Item_1,Item_2,Item_3,Item_4,Item_5
0.8734693249666069,4.326339985121398,0.985308186449989,-0.9023096823995879,0.10719337490800593
0.41158916008997204,-2.8815078103489102,-0.22152161569736348,0.6499444346683094,2.2931521193129076
0.2216445246657939,-0.13013587389876996,-2.9242858827920335,-0.4593964412537139,-0.2696610307484784
-1.3759844803761676,-0.3701784098614497,-2.6894285113908953,2.6060925217080624,1.3502063015940593
-2.995497562597525,1.9030084250380435,2.291488598513221,0.2992792966951857,-1.7131200165335463
1.2030334966872722,-4.178337515139717,-4.160608258541459,0.43716054548652017,2.1583283231503665
-1.8711810231892672,0.9296943581972668,-1.3217209987022558,4.390829160004617,2.914550564200755
1.1220528785769748,0.7839206701234517,-2.3293900285581355,1.0348461789221644,1.9805105008203612
-1.911147769612586,1.393960763832332,0.1491417031872165,2.556963629588041,1.1720127704551442
-3.698005894438062,1.4980813247930826,0.10228851127330968,0.16369985345321825,0.7212385952677871
-0.010957798011594922,-3.1456918404982286,0.17441838400747453,1.9806735935428237,0.423521948120201
1.5369696745625117,1.988764899530965,-2.9502341658872897,-1.1428403026779437,5.221636809666018
-0.9728287221177085,-1.5013433185834428,-1.1049281185418924,-0.15430032557941986,1.4096352561770744
