Item_1,Item_2,Item_3,Item_4,Item_5
-1.1339984910705818,-1.601602495085766,1.347109290358805,0.059272017966739476,2.2521427314710762
0.37402265932238116,-0.8655750932590338,-1.855707342455812,1.1674956525215183,1.8372282078649753
1.56149710886219,0.4867475176194454,-3.0853784158433135,0.3625877983553891,3.422682972760231
3.7732428430285943,0.4288408347004727,4.179824496082565,2.277502658799143,0.3231464542484831
-0.41815642934465663,-3.2117436736766565,-3.393713254447053,-0.6484047137726924,5.847811181191631
4.756143707776153,2.628358169383715,2.272889392555882,0.4288812328764684,-0.37910212521452386
1.2249645240751657,-0.5098234573857329,2.6020792258526053,3.268377853484373,-1.9175514591205525
1.733960816842484,-0.1700931598794012,-1.0680856783903552,-1.9440790822240275,-0.9979385262837592
-1.3463942509807694,0.577473599992161,1.3815885433835138,-1.0199797683787457,2.209737618699965
-0.4728788260222245,1.9287058272098005,-0.2326815611419272,-3.156708774294245,-1.9725123275322198
-2.4948285657823837,0.2094083870812966,0.9223800739937729,-2.042603261125482,-0.09166952191639882
-1.7809887710960082,-1.6170482125348846,0.04465446466633005,-2.0380301969335863,0.09375151272146678
1.044595113695105,-2.6697469400406724,1.6386467627366093,0.2767704264266051,2.1699290232204143
