Item_1,Item_2,Item_3,Item_4,Item_5
-0.935190134646232,-0.7635533177477147,-0.04219665670607092,0.21745918147809537,1.8189067858294417
2.899450157740422,0.3775211822821577,-1.3867616673292114,4.438867964016402,-2.348251053876537
1.5697180727828397,2.627572728748656,2.0225133197936223,-0.8399225540647887,-0.8498557338485464
-1.0339708052278502,-2.0640205025177947,1.9461467486147968,0.03686708367199934,-0.3568153507060358
2.1903600166810278,-0.7897969546773068,-2.4193853145196633,-0.672932117528088,0.07650649904681772
6.4662185509275965,1.6251159344287256,-0.8647903930102011,-2.456887479326543,3.4202692595162065
0.48557574469032655,2.2972778837467045,-2.247168960112033,-5.087063261286125,-2.5590699112391673
-2.418464733012593,-2.2848966318612507,-2.2593789701187847,1.1743130901264294,1.307126665763861
-1.005894317919442,-0.49381389403234793,0.7758626917661089,-3.485715596968129,0.6419391582224132
4.858060105243917,-1.2763509097319068,-0.5040322116402582,1.3222775024083835,2.321469637234657
0.5013479540322793,-0.7358660555248183,-2.3614893403894444,-0.8427627068535047,1.1156041513660895
0.47529866309832425,2.341195115934011,-1.1278116092774277,1.8147349973649667,1.3250404059685448
0.3370476511512661,-0.8647596833395943,1.6985246421201687,-0.8695651450501162,3.02147024176117
