Item_1,Item_2,Item_3,Item_4,Item_5
0.7148798488359884,-1.5382991783179805,0.322988253447285,1.478553838008973,-1.5919370879588974
0.7550768006528313,-0.64565872736404,0.6712387374319189,0.27924533555115716,2.157700102639338
2.764675787366653,-1.6857911147409856,-1.3723647305270055,-0.11806077540853005,5.170178483750234
2.351097652033283,0.3802627450813638,1.5229552962919708,3.055746826956598,2.1084693063180753
-1.8785513974329429,0.5755005341386944,0.683746062570787,-1.6011499986582995,3.2085574756341986
-2.28630029500241,0.23201513966426884,-0.8106610176471838,-1.0716734572747324,1.4436341153109007
-1.0848790220817066,-1.7328077750214703,0.7515620537687042,-1.0205354823995987,-0.35823690428744176
-1.0974161538956264,1.0615646786880535,-0.20810800943423272,-0.17639921832031624,0.3259155522922121
0.41703949368531423,3.582287325632515,2.5173389169595697,0.19103876140182574,1.0074557684893657
0.425379117106274,1.2245026958810803,-0.07157394056498276,-2.9353094290338566,-0.5678528627463499
2.5360410894125414,0.012205121365817723,0.766651290469619,-2.3209113657461558,-0.6960552865546639
-1.6146058538765604,1.4692996588781888,3.7261518873036445,-3.317695409665572,0.7575414893600716
-6.606143286590247,1.6950334425631721,-4.6354247469522285,0.22087004889390363,-1.0001561882996959
