Item_1,Item_2,Item_3,Item_4,Item_5,Item_6,Item_7,Item_8
0.4367758555982842,-0.33266282044788664,-0.08474432806122767,1.6820090185984866,0.9493697851584547,1.2212154995572133,1.6866536386633795,2.2769353753569606
-0.02155011547358802,0.975891858162754,0.535378019234285,1.1066938215720161,2.0366876821489326,0.73755482607242,1.901660259260291,2.0964857495779077
0.3953791875858745,-0.8157246484076669,0.5879571462427597,1.1098161515985057,0.8747094494681854,1.57662753842448,1.885882913120259,1.5680138135052961
0.8423193842996302,0.9807096645317074,0.1911727582695547,1.6727770472558223,1.843865867602171,1.0465724593506058,1.790909850949653,2.35105845213452
-0.5837455664433333,0.5173785920399778,0.5383327674351578,1.065362911105042,1.0596188859337647,1.6482596188646665,1.517370387326031,1.902956731605454
1.2019202855386717,-0.06411210270792816,1.256350181525222,0.6152430831785731,1.7046351788914607,2.0517629348986492,2.25796032528785,1.9392874478270146
-0.09080699976463935,-0.9511747521147104,-0.16938640196485388,1.4415907412619275,1.4865220805456278,1.8903852920198427,2.511574219706341,2.605844787530407
-0.21279959550188682,0.3871750269966091,0.5870424272703263,0.5420891493931379,1.1880419676612202,1.2347899476750015,1.7999137126473361,2.218264311902195
0.2526231583815898,-0.617630048268707,0.06298454887353289,0.5427388242765541,0.8242399509448068,0.9500252049196605,2.3257743733367326,1.8978392196141354
-0.020939495656050577,0.1226407313105585,1.0675825472625446,0.857992334882193,1.1964699402783072,2.844792430622209,1.3603160807082972,2.4316075573642286
0.6314747924571871,0.9159879994507854,1.1570343593965675,0.7148695308084139,0.35957931057511006,1.4137502996449032,1.6635056651474378,1.2125300395343839
-0.36814124744967974,0.3030002377306264,0.5500955342815433,0.36587340264219864,2.137370422439604,0.39040451263425413,1.7287992277292832,1.9661125025029837
0.7799056462934597,0.6631303132450193,1.8531261185675265,1.602389123306219,1.536658977097746,1.8907979375288844,0.9842697210088479,1.2887526737782453
1.0111394584569529,0.38119650968986496,0.23462805734371572,0.28786003544160443,1.1542185790326045,2.429279642652711,2.204594591417163,1.7054753042435902
-0.02382352158949869,-0.5201490420658436,1.1003432379050473,1.0714776353099569,1.23666691854614,1.3800129084780997,2.3126461412417054,1.5869875244898832
0.4247140325092821,1.8315560559390005,0.07397796780916305,-0.10932670217633511,1.4349290827759735,1.2076328580125644,0.9896821510343307,1.8112079463960173
0.9340276550419964,0.7448278847180413,0.8900713807896979,0.41592681475107907,0.3739270986405018,1.444669130605125,1.322436322427842,3.1015654355743405
0.5067259848875406,-0.45565834391320403,0.6746944759577574,0.8919172756070961,1.4780585997473188,0.7059557617256388,0.8514681004332469,1.8457140561199887
-0.05931508350931606,1.0373143268893914,0.22424763888585608,1.3373400225207117,0.8910431026268286,1.496996113838153,1.0107661639521675,2.057686028656695
-0.5279699499394266,0.72018103419666,0.2781523127248357,1.3074167538716088,1.561143047260234,0.9714802610870029,0.9572110610155271,1.688261235180804
0.1381979495677281,0.5864862088749307,0.3099613573334165,1.4356986125524567,-0.03842375653731378,1.4569308261516858,2.7431690842440517,2.668793519834411
0.06815154280956358,1.1152671529896776,0.49954160255038,1.326703706866014,1.1694236297384466,0.04556477809774839,0.7821638367494845,1.0612210955428862
0.2630310243213689,-0.17144267088198956,0.05915097552707416,0.45023994335008477,1.2882149047477258,1.6926783960117886,1.792651254226854,1.9833629103318258
-0.11237682009268381,1.1058200112363106,0.7084079950904024,0.8615803034790703,1.8063484411986572,1.1004203485686368,2.3580631870315205,2.3064829849065043
-0.5134523118403427,0.20231021998613424,1.3639131510997102,1.1859190804558215,0.4277655399946343,1.7379545988118128,1.7333455231210868,1.942308159901737
0.48012460596898554,0.07375187171243164,-0.16760627190558253,1.4506660877481448,1.1864000123166827,1.09326075087926,2.223286246291866,3.2348481118213464
0.7929851514317147,0.38413063739120956,1.2322227437214308,0.880680210533016,1.2078064722507935,0.5784225128556175,1.973267113329789,1.8235422335018334
-0.24107078853789035,-0.4907215006900417,-0.009664671712690143,1.1684681812563302,1.1154604283763623,1.753685625927505,1.606821135840721,1.9073650815410976
-0.12579816472953548,-0.17182903105232367,1.430453400453536,1.3021860580675062,1.0424919216431057,1.8601548742387377,1.9463938731706192,0.6659384325798172
0.09989114356409166,0.824628744675696,0.17463303329958696,0.5922912453154998,1.4789260922260277,2.001005851429145,1.340045906652663,1.7145499314925
-0.22613101549198297,-0.44164673100564245,0.3879953275909921,0.4473520580027079,0.5782259510053157,2.0768903226857054,1.8349737987516561,2.713616811135765
0.04177484032135549,1.0570430890707947,0.2166304711425478,1.752791750829828,0.8519980291281825,1.7073494770298785,1.656389896539927,2.491036455395585
0.43827980443994685,0.32370767714039966,0.1265208416155424,0.6697437457819815,0.5808204668381457,0.8131589015299717,0.6689757734250243,2.054738411185757
0.5565034440024242,0.35759716522653956,0.1447210414332934,0.6667370270854699,0.910977678560025,1.3119672609006854,1.94193716678044,2.969407367944362
-0.34428387717981884,0.8672166303868113,0.6695873955196848,0.645191115948083,2.5503706142684233,1.2394463518594043,1.1671807328041126,1.9040986772402986
0.8999856839298277,0.617131315356379,0.22235478984322798,0.0583338532697113,1.2421204378703794,1.1784831542109027,1.6313488176389237,1.985055144569294
0.6179759977449986,0.5990335810002615,0.1983825040152521,0.9223767841373429,0.738077186768743,2.3514053404427475,2.467812671891407,1.7994202453703785
0.1391882900642386,0.3677338897423792,0.6743301587226921,0.5439617503810829,1.6077201762955367,0.8414109130394435,1.6737768103730244,2.0341857771677305
0.4787566070654075,-0.2777841551089749,-0.5268778813265462,1.042987882657641,1.3903650577875262,1.5856468312362968,1.6712400738928697,1.5821202439282052
0.6850567867480669,-0.17818055463179927,0.8448517564636906,0.4905444340140555,1.2517430828891094,1.7546021836007437,1.6451704668421394,2.0514984279614623
0.1422309826017895,0.7981328214488224,0.7167420703873558,1.1170605337977393,1.0829889962529071,1.4684614401681007,1.820580638388298,2.1634210728626733
0.4233102697909928,0.019753091808154266,0.5429181776818396,1.075479500116302,1.1898950792964273,1.2439308152402622,1.2107157779092463,2.1469266747065494
