Item_1,Item_2,Item_3,Item_4,Item_5,Item_6,Item_7,Item_8,Item_9,Item_10
-0.414311388606006,-0.01714806873243946,1.091102379067274,1.1784129211467758,1.8212353680397932,1.6487093164664743,,,,
0.03019074355485507,-0.02724485232149354,0.6824033603687139,0.947953607061705,1.3345991121859588,,2.005146251485578,,1.9352463003697642,
0.6013884601852848,0.20522011372188265,-0.06614690582713689,1.0298242964368625,1.650447224002936,,,2.2745947211407636,,
0.3382073722667004,0.00910724919085626,0.3580542206321044,2.086303390977915,2.7273143052998554,,,,,
-0.8348433763559714,-0.09570935801580688,0.23877361934708047,1.3149348945147317,0.7788274532992586,1.3790069635356617,,2.19042091079084,,
0.47272595044944477,0.28782853459879637,1.1835357935814899,0.2244510864337731,1.344668581993159,,,3.3311005712799804,,
-0.02269507783616265,-0.08494163399033067,1.104797946347953,0.8002126856955543,1.5298913679441328,,,,,
0.9631673830826025,0.05464592261593887,0.697353708156656,0.14551248865562283,1.0430216655639586,,,,3.7968683127069225,
0.04968951031789664,-0.26392118774905277,1.4904590772393447,0.7987637102360658,1.2301698419788474,,1.497589243457538,,,
0.30637436436304316,0.19749464491188937,0.5460424583574638,0.7381577344635895,1.4576079573323875,,,2.6557708970295586,,
-0.49444547514572557,-1.002561196621793,1.2296005642217755,0.6503321898103316,0.9855863152221364,,,2.538831646273322,,
0.8807390716588261,1.0682332540404746,0.11498686712027961,0.6203081558479895,1.4445618991150924,0.8427426441011321,,,,
0.8214371534771152,-0.06614713208812834,1.130117118743149,1.237983058926891,0.45417225038277165,,,,2.931310901208572,
-1.1748916858285503,0.6673199200236455,1.0499447309943926,0.6284507553529117,1.782716620103224,1.1988293852817138,,,,
0.5097591889680871,0.6962938210616498,0.6171349667984476,0.7795332948433732,0.5887419379372502,,,2.9505159219895445,2.1774583418193023,3.4873294553908174
-0.07726039980300899,0.5585263806003136,1.9267440337474455,0.44441362691369,1.0183788554387403,,,2.656047781635683,2.106739836587175,2.1874547846637533
0.09530868111626674,0.501994457587035,-0.45765721979057916,1.742040608843519,1.909500810268217,,,,2.536400918271536,
