Item_1,Item_2,Item_3,Item_4,Item_5,Item_6
0.43263071195515884,-0.49882479045558864,1.8915909000501183,,,
-0.8027523102526531,3.9773174338604065,-1.2330635977975617,,,
2.7738386066099094,2.8805294122303966,-3.0549340143927735,1.1391578061949794,,
0.0873768261551162,-1.6371545308792645,-1.4111064596589031,0.12145845459804316,,
-3.0865655109077785,0.44197407177251347,1.338975987418646,,,
1.241609145415863,1.89162422456666,0.9206187711205704,,,
0.6868163546522592,-0.5642262219443275,-0.21892483722696515,,-2.5501247852145967,
0.27727534142971444,6.124946176454187,1.6428584623829825,2.429039948149682,0.4674425172766159,
-1.6151435760712485,1.0567433928240542,2.360600275081457,,,
3.165238896460326,-0.6340469400186204,2.552115010302178,,-1.2439370092996087,
-4.128591110128079,0.3074718011595131,0.22727342940462358,,-2.4928345122323936,0.05227441568734906
-2.8720838716853727,-1.886660704571087,-2.5829261461219026,-0.23991293084295384,,
1.1426331606419955,2.1259675008855847,0.4835575313187461,,,-1.917405220233867
-0.32089842719082845,3.338468056518614,-0.9509558068360827,,,
-3.407919162752128,1.3441819774442845,-1.2796199234208978,,3.4619336274923747,
0.8085616279325097,0.594133234201428,-3.0439903377719633,-0.3610691156699754,0.32344106269618744,
-3.204464396208706,-0.9870561057850733,-1.0125905409968516,,0.45786937974167097,
2.3330808862599475,-0.0759572043393554,-0.5589512858728104,,2.304491207321399,
-0.4895768066307123,-1.264127144263033,-4.037811122561453,1.0902877554157562,-3.6646022372014277,2.8961619821722815
-0.22263161776154744,2.092273655276789,-2.1552986982209466,-0.23004983348553099,-0.9921679125036564,
3.0128715186761283,1.0795219127930102,-1.1788219573441348,,,1.2136577570421672
-0.08372748040026477,-0.8568817827082564,-0.2381227798719267,-0.5073341794527773,,
