Item_1,Item_2,Item_3,Item_4,Item_5,Item_6,Item_7,Item_8,Item_9,Item_10
-0.46128805161599834,0.37187454606652814,0.9990094952747517,0.6578065358931477,0.4101882338223145,1.3727309918002697,,1.8942165442077163,,
0.16058784249371738,-0.12775072026805956,0.5215831891458013,1.2168755766933201,1.20241464481553,,,,,
0.37263824730821105,0.6208103493519151,1.1863458202550943,1.2664309982431345,1.3598013923435088,,,,1.5156003314823139,
0.5601565144984102,0.14639410565154615,-0.0452022165344127,1.3844332466506324,1.0133558087770833,1.7992061135559525,,1.501122393622896,,
-0.9094978697933709,-0.20076538103675617,0.9018423452781763,0.37083874789304183,1.3542751571436615,,,,,
-0.34192651258876533,0.4880219813134541,-0.5554344062303712,0.6704157893555687,1.1404197786052408,1.7442378338379396,,,2.597413650529056,
0.084197089724995,-0.14628962187428213,0.8785526369199637,0.6441805171453343,0.5535313457685247,,,2.4728122590960506,,
-0.04595823622780664,0.24675218119495707,1.5410227394555711,1.568250703020332,1.5815950235390521,,2.6576067439715114,,,
-0.6590676836990124,0.7362989533110422,0.785343447904043,0.957209151483915,1.2936119032797182,,,,,
0.44937816341515835,0.3051248901887211,0.9103956101739059,0.3676220285929154,1.488434527696566,1.5680463319300506,,,,
-0.2866929915056671,-0.37152292273558635,1.2534245478287254,0.6959951921238221,0.6397565335927958,1.3079299475237858,,2.6076131649550085,2.74759785165878,
-0.02171400724491696,-0.38124421017530735,0.4508466217211058,1.7982962068263442,0.7003937813732567,,1.8347927326254618,2.2117184474482112,,
-0.768532969530145,0.37673379181791566,0.35555188457242376,0.9183745040124677,0.7862025067093824,,,,,
0.4823521237343158,0.9198409575123279,0.19110912849973244,1.3940036388865642,0.927825462966373,,,,3.131393524619011,
0.19677678948034172,-0.845360806787308,0.374319708638374,0.9948499836386978,0.6183015888425547,2.055583041362195,,,,
0.42786600832611515,1.4199693265189064,0.2181637852515772,0.6166659579788982,0.5438879382797364,,2.7660434467971644,,,3.2378132945886855
0.2847066363037936,0.6649303017146444,-0.5350301509462653,1.2487308078496773,0.9501276531402927,,,,,
-0.41090855311974284,0.040366823593886936,0.4298222544787138,1.0010377904631331,1.627801167790507,,2.4334318134665116,,3.172655659735407,
-0.0584888655923834,-0.06376609984621845,0.4432042098008386,0.8377094182834247,0.7007058054765568,,,2.862430839414289,2.3792077596639523,
0.20831139528024,0.29904430124528075,0.930634605495464,1.706401376980944,1.4216791544946614,1.601301877884611,,,,
0.666229125133726,1.0570426791166736,0.7173327612054967,0.6220490281471595,1.5471253674113972,,1.8118095583163047,,,
