Item_1,Item_2,Item_3,Item_4,Item_5,Item_6,Item_7,Item_8,Item_9,Item_10
0.10622414799750163,0.29940726486865127,0.6385583274383337,0.7688333881294236,0.9518631268655191,,,,,3.397811013495161
-0.3091331058051212,0.48160705889471445,0.18014326756955545,1.7894567288415901,1.0527719768514974,,1.9033232693771642,,,
-0.4659647453682562,0.3294218838551362,0.22447473015103242,1.4509972224112206,1.542677383557537,,,,,
0.9107380016903049,0.9911516888937426,0.5389233368563855,0.7020656416425898,1.0053163157903278,,1.841276811292734,3.28675833037381,2.341917469121869,2.413148305012421
0.08065082948341608,-0.24978032885714968,0.5883050741867167,1.563519729270724,1.878587392117737,,,,2.2199206651369083,
-0.04997003966045199,0.2873153782207497,0.8170377410562664,1.2097056546359743,1.4931864391391871,,,,,
-0.1004244622301911,0.19851468386868915,0.9356071159553521,2.170658527464804,1.0958227965923977,,,,,3.072607572006664
-0.11306504677468944,0.543691788187137,0.17325823660778072,0.9005666958519306,1.2107201485498926,,,,,
-0.17791990165759736,-0.06886923935752087,1.678716437298256,0.20584244051072242,0.9719857812906627,,,,,
0.09304335989863015,0.4623826335897223,0.09281686429983205,1.4049307988257707,0.23799844678576187,,1.9345119735886898,,,3.145143405866688
0.6348667741968392,0.7144918309221928,0.6227705801924549,1.1401895314763444,1.099740989651742,,1.919896772567917,2.3354530715232045,,3.0157233440716524
0.5528024437556239,0.18243909719241458,0.29966547077072003,0.5308596493650874,0.9301119799955303,2.1658583034155754,,2.3203007735495764,,
0.1314480649243562,-0.718723777880123,1.272448246356639,1.1968811621934796,1.5030359249776066,,1.8449942713779877,,,4.0010008945336235
-0.1199292380773718,0.2883504311253763,0.7293284188080451,1.3806715837556802,1.6826006217600187,,1.7252665957460778,,3.1374287183753076,3.6546245084209836
-0.21920813161925856,0.12764900646828,0.31503914572321434,0.25652540466873797,0.7415550555596296,1.6474786705852549,,,,2.065578307544018
0.2836784095996625,0.9213944411056547,1.6138969242848202,0.7290267095506285,1.1329267579611002,,,,,2.3950933159933165
-0.9079468533144058,-0.2919981028863757,1.678834146260714,1.0813579616742448,1.1576782155415248,,1.430602595424842,,,
0.39082849897792166,-0.5420499847389304,0.24079444281766388,1.478968741367525,1.233599381331645,,2.2350999720313425,,,
-0.47866985175674504,0.9843948931817952,1.0628552057544156,0.18249350752842974,1.4891862789372696,,,,3.342730696572862,
0.4387144817886461,0.07802101027974995,0.2744904783000563,0.42151855655856296,1.6781749153923244,1.6264335528390397,1.3801698553283765,,,3.1656910927391286
-0.15630864329129365,0.8315597823878405,0.808475980883062,1.2682380565931806,1.8079984823564759,,1.7227299932923081,,3.2105410252480917,
0.13535290419989426,0.5386056259929639,0.9132647258880728,0.5560860104155447,1.948278881639721,,,,,
0.7706613036127794,1.1326462204595231,0.8196184831632548,0.15883806406803114,1.7025720308913632,1.090011817569912,,,,
0.5736815760470764,0.3098629179499714,0.386392022651371,1.1240393055394982,1.839278512863618,,,,,
-0.5707454747050796,-0.26549892603802067,1.3472818407355223,1.9243745399105852,1.0187706494350417,,1.9652163072289615,,2.704454624020974,4.088296638639735
-0.05034725725692311,0.7061438137559243,0.7160440529079263,-0.007997844511347774,1.0765653276252178,,,,,
-0.6532243835236599,-0.8821390860231841,0.4414391751444957,1.3064709617941983,0.9277484643040756,,2.256525292614294,,,
-0.0957409189310942,0.7489560535899131,0.7144993668490766,0.5131422371421452,0.8753099532598663,1.2366685429341915,,,2.452478760139597,
0.4952467931290363,0.04675678775055642,-0.2650220292040073,0.7299964588156882,1.2862596108367608,,2.153002935890526,,2.2705964022690632,3.254046347993503
0.3071093531684833,0.09125601271528286,0.11962972102699965,0.3902752270620441,-0.3914215029579833,2.0261187239971785,,1.7506786257064055,,
-0.09533642523804448,-0.742843566439173,0.475435458805436,0.9195533215934307,1.8198729357149592,,,2.3727959926368043,,
-0.8767588718497481,1.6619056778277608,1.4770697521632354,0.17618273938654383,1.9256502586543893,,,,,
0.5965213573507526,0.42634610093441183,0.2568266845306394,0.499690643094711,1.7195985692830813,,,,3.322555037001808,
0.2311854361620004,0.5057765720129755,0.5067579773569248,0.992085113529707,0.23189211771807106,,1.334702229305005,,,2.9204294124717083
0.0022135970020276253,0.6689476490072743,0.23070515633136857,1.551813890493104,0.046455731615391516,,,,,3.069499108971688
0.2631715210056296,-0.7187867238250882,0.09154719244326615,0.8455583195850217,2.6618110150273138,,,,,
1.1762624913734236,0.3240066001525344,0.2629326638179763,1.2159651542191061,0.19822186986279577,,,2.0388665111937576,,
0.002883256123142293,0.0720237166407463,0.8654278949103564,0.4189610717504957,0.753197272377326,,,,,3.4889820204751425
-0.5184123855646785,1.6209946475777268,0.48524944454826535,-0.04413911215498101,1.663738280790118,,2.303607446606845,,,
-0.24448625754574643,0.5834675373616234,0.5148767435577905,1.3707756933286146,1.3464939246985081,2.262866620491953,2.416648557351478,,2.1360719265940458,2.925798508922218
0.49461751104625185,0.41149261720170927,0.48203346569944067,1.03270649008313,1.6756736739351836,,1.8277154239296505,,,2.6202973870162345
-0.18744730175496646,0.7222985742763384,0.32777440338644237,1.438049395394071,1.536704589318747,1.9802746967394718,1.2819556766792395,,,
0.24779921872096908,0.4085859889286489,1.191232905385855,0.635621861960237,1.5956929256494112,,,,,
0.3988050115669198,0.5489678041262801,0.32765472909524745,1.953966055108666,1.140967180913096,,,,,3.5586535149158776
-1.174145759986542,0.2819823704730844,0.6387722751589417,1.5746489579083365,1.533325097702006,,,,,
-0.25988344767313953,0.9966319416474712,1.2552362856196027,0.6465412213604895,1.148322312223859,,,,,3.4079046654767664
-0.5700409174826295,-0.09997861548684456,0.6582331863355646,0.4228943425661851,0.5202874361239496,,,,,
-0.04015513445009785,0.8229864791847021,0.8687054965388316,0.7755872982323168,1.7079987525435048,,,,,
-0.28217330945500474,1.0398538303760194,0.4400988767771208,0.7506304130415588,0.744425828521646,1.8181985875325195,,,,
0.40688173289290425,1.2972387560853917,0.746993542797096,0.7078057678908157,1.5850715391692332,,2.0941498165215893,,,
-0.36628044572563734,0.8932961289595978,0.610271496427005,1.473986010132599,0.9571515598103777,2.1762470856307607,1.9030294656414999,2.774274296638746,,
0.8647787257094448,-0.7882377112691439,-0.054847854456497314,1.5413851666098632,1.5390951350416284,,,,,1.9307010506324231
-0.3288351136808431,0.17648904204878219,0.5931735283437433,0.9064104016662657,2.4113202265511733,,,2.0618139648063694,,
-0.46127934873515397,0.447360025212044,0.09044686559513959,1.125934745536265,1.227056076266527,,,2.57020717248663,2.221822452108265,2.525462215198005
-0.962611369349732,0.1713538028680685,0.5770988605050674,1.7048148907230778,0.21981426359818568,2.601804113319438,,,,
0.6222390490612353,0.1424366440043089,1.0094436989886317,0.7838969777025765,1.472329049065328,1.7240910992202454,2.5708028479016867,,,
0.26213493067695565,1.0366190276779308,0.5853312313909971,1.0441321127220948,1.876466243458946,,,,,2.627177681466534
-0.06973248460062327,0.41321055858143974,0.879255957312431,1.5719566725422198,0.2628704653789027,1.9227656632419758,,,,
