Item_1,Item_2,Item_3,Item_4,Item_5,Item_6,Item_7,Item_8,Item_9,Item_10,Item_11,Item_12,Item_13,Item_14,Item_15
0.4215496915525213,-0.06161898687605563,0.3282660923955013,0.6678812840941647,1.3180881006570773,1.360146557546283,1.371507655470024,1.4322394834139245,,,,,,2.796729996616461,2.73524980333155
0.6218893184862748,0.30753026115974846,0.8952858990374372,1.113252970535922,1.3134741238603407,1.0103234536166055,1.2310667632056,,,,,,,,
-0.3002483308955231,1.308646861836204,-0.31179152916540903,0.42162907052754167,0.666074176863868,1.1813380484418605,1.6320932143566638,,2.3658819239784727,,,,2.934093050530179,,
0.7405118120587617,0.6051037670336703,0.7743721491171962,1.5187794029107649,1.263523928571052,0.9698478241837097,0.9380107055912994,,,0.6450286037022648,,2.527016806694932,,,3.019327230611225
0.14193995284252262,0.09919129101933079,-0.30812392708024144,-0.8061747440362679,0.4157640576176692,1.890531406898015,0.7530591287311698,,2.1768774108447917,,,,3.7218571682044908,3.2250300526152778,3.0254651763189675
0.15496063128337398,0.6330757822329228,0.5498982558605622,0.12255873296004971,0.3468635045208248,1.281089512051877,0.4479197543063811,2.1433987960545062,,1.3483556595953776,2.3733613447457724,,2.6732225541208003,,
-0.7070498504085071,0.7028372071871255,0.6743483586258121,1.0843605221470138,0.7208233922531493,1.4415643731675793,1.2346397200308363,,,,2.394752862535204,,,2.2456431481582473,
0.15639467395272713,-0.29832380949768667,-0.25010854438182467,0.5438233666010842,0.1272390011275194,1.2082450041944386,2.617877713815703,,,,,,,3.522267755216071,3.370261990211619
-0.17958864801193,-0.041404796970328644,-0.6435877479719212,1.4279537576383623,0.546813903726314,0.10223976249709277,1.8021423692325451,,,1.2766518701232445,,,2.0393252161435815,,3.302298750995722
-0.4267562010245909,0.30903100023019736,0.3866802863876973,0.6150829331182478,1.5823544645205914,2.3365033264933097,1.197989605975697,,,2.1458026193387476,3.0380175940720995,,,,3.462636131360593
-0.3354484890898437,-0.5391720080378578,0.6397345245538592,0.743817091881095,1.2723523499170248,1.944146327748,1.2659806139409215,,,,,1.4169946632226944,2.4317416814400055,,
0.1311141568844339,0.48950409439210296,0.3173898897543761,0.39297658782939526,0.6590028033251246,1.0992863893992275,2.500333666706365,,,,2.5883405114465075,,,,
0.44956283609211095,0.07216677744003105,0.7353582309076081,0.4946765187583856,0.47078921913021776,0.38633915852875544,0.7684805987377212,,,,1.8979261387644561,,2.142931600413082,,
0.22090545048781288,0.08588108242410772,0.926285267723292,-0.0629745965212879,1.7714484545465554,1.2844231772120134,1.110737918504557,,1.089849619331304,,2.0444332623555184,2.750828231677978,,,
0.10369385809294528,-0.2363920796162491,0.4242688961413619,1.7830356801720295,0.3492471427344399,1.2873007350179235,1.9776941324999173,,,1.950362213266394,2.9495934656191456,2.4413209482294267,,,
0.3904211410854726,0.6181374816539369,0.1151630630174793,-0.09489516519932406,0.8261839664532273,1.5632633238223645,1.358644136270287,,,,,3.401467272925297,,,
-0.6583660836661491,0.4306561846891295,0.20029290868000652,1.0324610473561315,1.542123123448448,1.0214542236007857,0.5862066276637302,,1.3107242035599966,2.7729142157265985,,,,,
-0.7201504377447532,0.1639330441331019,0.17206428660615714,0.9175644821681379,0.8461087980139391,0.644575219065443,1.4649805871255488,2.346471866512333,1.0972298536465663,,,2.1941972391448905,2.4551558403288216,,
0.20188347473565915,0.45916990427175913,-0.08417474380869211,0.2638322984652577,1.4672351301584041,1.0880027703619568,2.0119625982792986,1.4008782773220172,,,,,2.6046891137643957,,2.444675107550692
0.8593365419196108,0.7606917755411242,-0.6479416686599426,0.35607072481440777,1.8214320600223106,1.3438291089698604,0.7648001891090933,,,,,,,,
-0.2784933503754961,0.2813414443347547,1.027234414251647,0.677900547379194,0.858137451438565,0.9389128713532361,0.517832536826338,1.5312907263294193,1.6127196660498293,,,3.149235381618203,,2.3668026574518195,
0.03645584158102771,0.4992280601673148,-0.34673881236457665,1.0775323584513112,1.1330613493921977,0.6018947907047214,1.6446152094209538,1.3760334018500266,1.8267722614650581,,,,3.5364679361398825,,
-0.28419916906388776,0.5036482735210845,0.6212560294652745,0.5622288948169997,1.6818412893689396,0.568165091491616,1.8559647632037513,,,,,,,2.727913637394453,
0.5557298768979675,0.20042663896419063,0.0007196010062276437,0.3594550598697108,0.7135136947585302,2.1428962127592874,2.0283878073896995,,,1.4366710771250697,1.9279869452969411,,2.831225790571857,,3.231918947695918
0.35989789886025847,0.30303053645637884,0.30880445507108545,0.30218093602556184,0.41931404665002797,0.5959640704101883,1.037383083437695,,,2.1912729160693294,1.865161206641611,,,,
0.3642253510326366,-0.10253198470930316,0.7957240274711804,1.022117529207355,0.7458825950612462,1.0011484207603991,1.1609842380112294,,1.1531225087939183,,,,,1.9220113309846196,
-0.13758812732234552,-0.028567942525339285,-0.3371352953715135,0.838271325268726,1.0364894408932483,0.5156791672202833,1.3950362722329985,,,2.383533753465887,1.6386086874038477,2.444162098115139,,3.399557621431416,
-0.20672359288042927,0.31069486338830166,0.6411852490585661,0.9617883707017829,0.7808015617598771,0.44942422436245444,2.106781957317068,,1.0417900467065895,,,,2.5883280529966224,,
-0.26725301548849983,0.36566611253608783,1.5654150487828007,0.23231970534519164,0.931365041566228,1.2391048790844235,1.5938435554457102,,2.0074169951627914,,,,,,
-0.4864164984601562,0.15106824342069117,1.337821788011367,1.054028543481995,0.4779931947024913,0.5725642429806506,1.3973640000518834,,,,,,,,
0.10774690383266286,0.48943884146982386,0.3363509955486948,0.4531214688024636,1.332463317256639,0.893779765952885,0.8403110392456679,,,,2.4404050506982653,,,,
-0.04353799550219303,0.750886824317906,0.6864286692329137,-0.21189495505292022,0.7299753991844689,0.6069303057242489,1.289935583187927,,2.288717762527023,,1.8236753956325893,,,,3.404538535627357
-0.5599982247731299,-1.0791504562469718,-0.31487231297449686,0.8875022410687822,0.729333391113531,1.7690898734408391,1.3839500983010093,,,,,,,,2.7216232966524245
-0.6312565001917245,-0.15810718549936156,0.15500210508814716,1.299514269861235,1.1355691593282833,1.2420388021822293,1.1638979183464853,1.6748672261420658,,,,,,3.4080564524826378,
0.4361776462102378,-0.9122661209744504,0.20887415062684106,1.6833853573799609,0.5994556585644781,1.2713958650130621,1.5038186207371247,,,,2.4678068032460314,2.4624492441818817,,2.243511533277726,3.523131950967794
-0.10954686687232294,-0.09251925578623091,-0.7663271649062842,0.11651290302880069,0.8076009088629098,-0.04782383827168557,1.5921335675535953,,,,2.695366940013121,,2.523940372450556,,2.009927294626821
-0.3517196137040071,0.19765229757138872,-0.03857146448643589,0.21256671015597445,0.9204911053769784,1.332496940400689,0.9308046881743963,,,,,,,,
0.5700629333229237,0.10526639408347375,0.1229618531503377,0.5342744139030666,1.0277884348913477,0.9747909899759729,0.8949645995954665,1.5025529144477243,2.1615617627985735,,,,2.861766877398181,,
-0.9612761407167092,0.43274840948617577,0.2726367510372414,1.0304724790861082,0.7165966209213627,1.4841007796817292,2.080666505447783,,,,,,2.7179137903989314,,2.581829513866757
0.26527467866527216,0.5816656179310674,0.42993594816478226,1.0792906297197085,0.7296797720846233,1.564031539699004,1.6861658822177112,1.6389443764754028,,,,2.266455585151923,,,
0.36448813843211914,0.8374011519124863,1.1381430498900535,1.1862714552830007,0.5965871079732854,1.2740371018760184,0.9394417251757268,,,,2.077188419481586,,,3.212616411649247,2.8397283347938487
0.0399031397245516,-0.0010356860423669512,-0.22963646898728535,0.6550807906885914,0.8731911340641829,0.5586066340542994,0.2786322775956729,0.9292539381483188,,,,,,,
0.10629014986348416,0.44055339430394636,1.5049430915545263,-0.4159749370408119,0.7590398546190467,1.0113775520638553,1.120077184876364,,2.5522123616637025,,,,,,
-1.0271024332212286,-0.40427939922055844,0.3871519870937192,0.8022869063251088,1.1513738742847264,0.3396710960468655,0.27658405699594746,,0.8943894395958017,,,,,,
0.03584195932067786,-0.11294235071610301,0.9849503180977528,0.33957967943304646,0.5075356474897739,1.0994359314683613,1.8148924086639544,,,,2.485200287911776,,,,
0.6067018414898117,1.1175816708810573,0.6234580696988806,0.7952012316402217,0.7072119769658168,1.2144640801023487,1.591973399462303,,,,,,,,2.0385106470245584
0.05240543739762779,-0.8043919423227913,-0.13168811992796142,-0.25908922190872863,1.2349745857458725,1.7118148406074196,1.0014065836525836,,,,,,,,
-0.5432126293469737,0.11100427423621236,0.7407094866064858,0.5247928265530353,0.8749461962271505,0.99250321783825,1.1748971448297882,,,1.687523277246058,1.1441076300817032,,2.295697275242572,,
0.4937775010721989,0.6413085526288509,0.140517250669892,1.1285143971276297,0.17814219719915247,0.6449493894561419,1.202830679677107,,,1.9230123358496967,,,,,
0.2175885297485676,0.902802201284025,-0.47755699289842385,0.2684745349172376,0.4581301799059317,0.3906803506871306,2.521690881141797,,,1.9261657477105545,,,2.3907891140256807,,
-0.11858368788334513,0.8043077450705682,-0.2378038561995433,0.546460680984332,1.0752416783170904,1.1823762698630684,1.0545004029482263,,,,,,,,
0.4818311410149789,0.7065151245096151,0.3992084256278172,1.1929979345273032,1.528766971660471,1.2663930926597888,0.5153506554765664,,,2.600007335635577,,,,1.6390999855640174,
0.08876825335790811,0.08478439017160502,0.6424154730177696,0.3276127438848431,1.01827931132953,0.7068650144966269,1.5979106492507522,,,,,,,2.9291361138412735,
0.495357766622789,-0.6669803809893359,0.6329217223448427,1.096740032294131,1.0849669600155498,1.7715591545400895,2.2094331745348774,,,,,,,2.215328469293181,
-0.013061287376984199,-0.588324120003577,0.47986646549766526,-0.09553226280779958,0.973976841237828,1.7885434528475688,1.096408223981941,1.544283095358205,2.4938580782274418,1.4042535860275032,,,,,3.2095844315411917
1.2300768529178572,0.11897994125318125,1.138222131001241,1.3654092484680471,1.0368743343485514,0.9979244191805063,1.7270463496493949,1.1342836666722431,,,,2.9734510094793505,2.4042184346607907,,
0.2896997337075782,0.16335336963900932,0.7926080377696896,0.35052487113512365,0.5552036315442137,0.26335847637636045,0.5514939959714583,,2.395750720079449,,,1.5692688585046544,,,
